"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"934123","780244","2025-11-04","50.40","NZD","1759639387","38729/2025-11-04/1759639387.json"
"934120","780241","2025-11-04","55.20","NZD","1759639387","38729/2025-11-04/1759639387.json"
"934123","780244","2025-10-06","38.40","NZD","1759653859","38729/2025-10-06/1759653859.json"
"934120","780241","2025-10-06","40.80","NZD","1759653859","38729/2025-10-06/1759653859.json"
"934123","780244","2025-10-07","38.40","NZD","1759653859","38729/2025-10-07/1759653859.json"
"934120","780241","2025-10-07","40.80","NZD","1759653859","38729/2025-10-07/1759653859.json"
"934123","780244","2025-10-08","38.40","NZD","1759653859","38729/2025-10-08/1759653859.json"
"934120","780241","2025-10-08","40.80","NZD","1759653859","38729/2025-10-08/1759653859.json"
"934123","780244","2025-10-09","38.40","NZD","1759653859","38729/2025-10-09/1759653859.json"
"934120","780241","2025-10-09","40.80","NZD","1759653859","38729/2025-10-09/1759653859.json"
"934123","780244","2025-10-10","38.40","NZD","1759653859","38729/2025-10-10/1759653859.json"
"934120","780241","2025-10-10","40.80","NZD","1759653859","38729/2025-10-10/1759653859.json"
"934123","780244","2025-10-11","38.40","NZD","1759653859","38729/2025-10-11/1759653859.json"
"934120","780241","2025-10-11","40.80","NZD","1759653859","38729/2025-10-11/1759653859.json"
"934123","780244","2025-10-12","38.40","NZD","1759653859","38729/2025-10-12/1759653859.json"
"934120","780241","2025-10-12","40.80","NZD","1759653859","38729/2025-10-12/1759653859.json"
"934123","780244","2025-10-13","38.40","NZD","1759653859","38729/2025-10-13/1759653859.json"
"934120","780241","2025-10-13","40.80","NZD","1759653859","38729/2025-10-13/1759653859.json"
"934123","780244","2025-10-14","38.40","NZD","1759653859","38729/2025-10-14/1759653859.json"
"934120","780241","2025-10-14","40.80","NZD","1759653859","38729/2025-10-14/1759653859.json"
"934123","780244","2025-10-15","38.40","NZD","1759653859","38729/2025-10-15/1759653859.json"
"934120","780241","2025-10-15","40.80","NZD","1759653859","38729/2025-10-15/1759653859.json"
"934123","780244","2025-10-16","38.40","NZD","1759653859","38729/2025-10-16/1759653859.json"
"934120","780241","2025-10-16","40.80","NZD","1759653859","38729/2025-10-16/1759653859.json"
"934123","780244","2025-10-17","38.40","NZD","1759653859","38729/2025-10-17/1759653859.json"
"934120","780241","2025-10-17","40.80","NZD","1759653859","38729/2025-10-17/1759653859.json"
"934123","780244","2025-10-18","38.40","NZD","1759653859","38729/2025-10-18/1759653859.json"
"934120","780241","2025-10-18","40.80","NZD","1759653859","38729/2025-10-18/1759653859.json"
"934123","780244","2025-10-19","38.40","NZD","1759653859","38729/2025-10-19/1759653859.json"
"934120","780241","2025-10-19","40.80","NZD","1759653859","38729/2025-10-19/1759653859.json"
"934123","780244","2025-10-20","38.40","NZD","1759653859","38729/2025-10-20/1759653859.json"
"934120","780241","2025-10-20","40.80","NZD","1759653859","38729/2025-10-20/1759653859.json"
"934123","780244","2025-10-21","38.40","NZD","1759653859","38729/2025-10-21/1759653859.json"
"934120","780241","2025-10-21","40.80","NZD","1759653859","38729/2025-10-21/1759653859.json"
"934123","780244","2025-10-22","38.40","NZD","1759653859","38729/2025-10-22/1759653859.json"
"934120","780241","2025-10-22","40.80","NZD","1759653859","38729/2025-10-22/1759653859.json"
"934123","780244","2025-10-23","38.40","NZD","1759653859","38729/2025-10-23/1759653859.json"
"934120","780241","2025-10-23","40.80","NZD","1759653859","38729/2025-10-23/1759653859.json"
"934123","780244","2025-10-24","38.40","NZD","1759653859","38729/2025-10-24/1759653859.json"
"934120","780241","2025-10-24","40.80","NZD","1759653859","38729/2025-10-24/1759653859.json"
"934123","780244","2025-10-25","38.40","NZD","1759653859","38729/2025-10-25/1759653859.json"
"934120","780241","2025-10-25","40.80","NZD","1759653859","38729/2025-10-25/1759653859.json"
"934123","780244","2025-10-26","38.40","NZD","1759653859","38729/2025-10-26/1759653859.json"
"934120","780241","2025-10-26","40.80","NZD","1759653859","38729/2025-10-26/1759653859.json"
"934123","780244","2025-10-27","38.40","NZD","1759653859","38729/2025-10-27/1759653859.json"
"934120","780241","2025-10-27","40.80","NZD","1759653859","38729/2025-10-27/1759653859.json"
"934123","780244","2025-10-28","38.40","NZD","1759653859","38729/2025-10-28/1759653859.json"
"934120","780241","2025-10-28","40.80","NZD","1759653859","38729/2025-10-28/1759653859.json"
"934123","780244","2025-10-29","38.40","NZD","1759653859","38729/2025-10-29/1759653859.json"
"934120","780241","2025-10-29","40.80","NZD","1759653859","38729/2025-10-29/1759653859.json"
"934123","780244","2025-10-30","38.40","NZD","1759653859","38729/2025-10-30/1759653859.json"
"934120","780241","2025-10-30","40.80","NZD","1759653859","38729/2025-10-30/1759653859.json"
"934123","780244","2025-10-31","38.40","NZD","1759653859","38729/2025-10-31/1759653859.json"
"934120","780241","2025-10-31","40.80","NZD","1759653859","38729/2025-10-31/1759653859.json"
"934123","780244","2025-11-01","50.40","NZD","1759653859","38729/2025-11-01/1759653859.json"
"934120","780241","2025-11-01","55.20","NZD","1759653859","38729/2025-11-01/1759653859.json"
"934123","780244","2025-11-02","50.40","NZD","1759653859","38729/2025-11-02/1759653859.json"
"934120","780241","2025-11-02","55.20","NZD","1759653859","38729/2025-11-02/1759653859.json"
"934123","780244","2025-11-03","50.40","NZD","1759653859","38729/2025-11-03/1759653859.json"
"934120","780241","2025-11-03","55.20","NZD","1759653859","38729/2025-11-03/1759653859.json"
"934123","780244","2025-11-04","50.40","NZD","1759653859","38729/2025-11-04/1759653859.json"
"934120","780241","2025-11-04","55.20","NZD","1759653859","38729/2025-11-04/1759653859.json"
"934123","780244","2025-10-06","38.40","NZD","1759669873","38729/2025-10-06/1759669873.json"
"934120","780241","2025-10-06","40.80","NZD","1759669873","38729/2025-10-06/1759669873.json"
"934123","780244","2025-10-07","38.40","NZD","1759669873","38729/2025-10-07/1759669873.json"
"934120","780241","2025-10-07","40.80","NZD","1759669873","38729/2025-10-07/1759669873.json"
"934123","780244","2025-10-08","38.40","NZD","1759669873","38729/2025-10-08/1759669873.json"
"934120","780241","2025-10-08","40.80","NZD","1759669873","38729/2025-10-08/1759669873.json"
"934123","780244","2025-10-09","38.40","NZD","1759669873","38729/2025-10-09/1759669873.json"
"934120","780241","2025-10-09","40.80","NZD","1759669873","38729/2025-10-09/1759669873.json"
"934123","780244","2025-10-10","38.40","NZD","1759669873","38729/2025-10-10/1759669873.json"
"934120","780241","2025-10-10","40.80","NZD","1759669873","38729/2025-10-10/1759669873.json"
"934123","780244","2025-10-11","38.40","NZD","1759669873","38729/2025-10-11/1759669873.json"
"934120","780241","2025-10-11","40.80","NZD","1759669873","38729/2025-10-11/1759669873.json"
"934123","780244","2025-10-12","38.40","NZD","1759669873","38729/2025-10-12/1759669873.json"
"934120","780241","2025-10-12","40.80","NZD","1759669873","38729/2025-10-12/1759669873.json"
"934123","780244","2025-10-13","38.40","NZD","1759669873","38729/2025-10-13/1759669873.json"
"934120","780241","2025-10-13","40.80","NZD","1759669873","38729/2025-10-13/1759669873.json"
"934123","780244","2025-10-14","38.40","NZD","1759669873","38729/2025-10-14/1759669873.json"
"934120","780241","2025-10-14","40.80","NZD","1759669873","38729/2025-10-14/1759669873.json"
"934123","780244","2025-10-15","38.40","NZD","1759669873","38729/2025-10-15/1759669873.json"
"934120","780241","2025-10-15","40.80","NZD","1759669873","38729/2025-10-15/1759669873.json"
"934123","780244","2025-10-16","38.40","NZD","1759669873","38729/2025-10-16/1759669873.json"
"934120","780241","2025-10-16","40.80","NZD","1759669873","38729/2025-10-16/1759669873.json"
"934123","780244","2025-10-17","38.40","NZD","1759669873","38729/2025-10-17/1759669873.json"
"934120","780241","2025-10-17","40.80","NZD","1759669873","38729/2025-10-17/1759669873.json"
"934123","780244","2025-10-18","38.40","NZD","1759669873","38729/2025-10-18/1759669873.json"
"934120","780241","2025-10-18","40.80","NZD","1759669873","38729/2025-10-18/1759669873.json"
"934123","780244","2025-10-19","38.40","NZD","1759669873","38729/2025-10-19/1759669873.json"
"934120","780241","2025-10-19","40.80","NZD","1759669873","38729/2025-10-19/1759669873.json"
"934123","780244","2025-10-20","38.40","NZD","1759669873","38729/2025-10-20/1759669873.json"
"934120","780241","2025-10-20","40.80","NZD","1759669873","38729/2025-10-20/1759669873.json"
"934123","780244","2025-10-21","38.40","NZD","1759669873","38729/2025-10-21/1759669873.json"
"934120","780241","2025-10-21","40.80","NZD","1759669873","38729/2025-10-21/1759669873.json"
"934123","780244","2025-10-22","38.40","NZD","1759669873","38729/2025-10-22/1759669873.json"
"934120","780241","2025-10-22","40.80","NZD","1759669873","38729/2025-10-22/1759669873.json"
"934123","780244","2025-10-23","38.40","NZD","1759669873","38729/2025-10-23/1759669873.json"
"934120","780241","2025-10-23","40.80","NZD","1759669873","38729/2025-10-23/1759669873.json"
"934123","780244","2025-10-24","38.40","NZD","1759669873","38729/2025-10-24/1759669873.json"
"934120","780241","2025-10-24","40.80","NZD","1759669873","38729/2025-10-24/1759669873.json"
"934123","780244","2025-10-25","38.40","NZD","1759669873","38729/2025-10-25/1759669873.json"
"934120","780241","2025-10-25","40.80","NZD","1759669873","38729/2025-10-25/1759669873.json"
"934123","780244","2025-10-26","38.40","NZD","1759669873","38729/2025-10-26/1759669873.json"
"934120","780241","2025-10-26","40.80","NZD","1759669873","38729/2025-10-26/1759669873.json"
"934123","780244","2025-10-27","38.40","NZD","1759669873","38729/2025-10-27/1759669873.json"
"934120","780241","2025-10-27","40.80","NZD","1759669873","38729/2025-10-27/1759669873.json"
"934123","780244","2025-10-28","38.40","NZD","1759669873","38729/2025-10-28/1759669873.json"
"934120","780241","2025-10-28","40.80","NZD","1759669873","38729/2025-10-28/1759669873.json"
"934123","780244","2025-10-29","38.40","NZD","1759669873","38729/2025-10-29/1759669873.json"
"934120","780241","2025-10-29","40.80","NZD","1759669873","38729/2025-10-29/1759669873.json"
"934123","780244","2025-10-30","38.40","NZD","1759669873","38729/2025-10-30/1759669873.json"
"934120","780241","2025-10-30","40.80","NZD","1759669873","38729/2025-10-30/1759669873.json"
"934123","780244","2025-10-31","38.40","NZD","1759669873","38729/2025-10-31/1759669873.json"
"934120","780241","2025-10-31","40.80","NZD","1759669873","38729/2025-10-31/1759669873.json"
"934123","780244","2025-11-01","50.40","NZD","1759669873","38729/2025-11-01/1759669873.json"
"934120","780241","2025-11-01","55.20","NZD","1759669873","38729/2025-11-01/1759669873.json"
"934123","780244","2025-11-02","50.40","NZD","1759669873","38729/2025-11-02/1759669873.json"
"934120","780241","2025-11-02","55.20","NZD","1759669873","38729/2025-11-02/1759669873.json"
"934123","780244","2025-11-03","50.40","NZD","1759669873","38729/2025-11-03/1759669873.json"
"934120","780241","2025-11-03","55.20","NZD","1759669873","38729/2025-11-03/1759669873.json"
"934123","780244","2025-11-04","50.40","NZD","1759669873","38729/2025-11-04/1759669873.json"
"934120","780241","2025-11-04","55.20","NZD","1759669873","38729/2025-11-04/1759669873.json"
"934123","780244","2025-10-06","38.40","NZD","1759682814","38729/2025-10-06/1759682814.json"
"934120","780241","2025-10-06","40.80","NZD","1759682814","38729/2025-10-06/1759682814.json"
"934123","780244","2025-10-07","38.40","NZD","1759682814","38729/2025-10-07/1759682814.json"
"934120","780241","2025-10-07","40.80","NZD","1759682814","38729/2025-10-07/1759682814.json"
"934123","780244","2025-10-08","38.40","NZD","1759682814","38729/2025-10-08/1759682814.json"
"934120","780241","2025-10-08","40.80","NZD","1759682814","38729/2025-10-08/1759682814.json"
"934123","780244","2025-10-09","38.40","NZD","1759682814","38729/2025-10-09/1759682814.json"
"934120","780241","2025-10-09","40.80","NZD","1759682814","38729/2025-10-09/1759682814.json"
"934123","780244","2025-10-10","38.40","NZD","1759682814","38729/2025-10-10/1759682814.json"
"934120","780241","2025-10-10","40.80","NZD","1759682814","38729/2025-10-10/1759682814.json"
"934123","780244","2025-10-11","38.40","NZD","1759682814","38729/2025-10-11/1759682814.json"
"934120","780241","2025-10-11","40.80","NZD","1759682814","38729/2025-10-11/1759682814.json"
"934123","780244","2025-10-12","38.40","NZD","1759682814","38729/2025-10-12/1759682814.json"
"934120","780241","2025-10-12","40.80","NZD","1759682814","38729/2025-10-12/1759682814.json"
"934123","780244","2025-10-13","38.40","NZD","1759682814","38729/2025-10-13/1759682814.json"
"934120","780241","2025-10-13","40.80","NZD","1759682814","38729/2025-10-13/1759682814.json"
"934123","780244","2025-10-14","38.40","NZD","1759682814","38729/2025-10-14/1759682814.json"
"934120","780241","2025-10-14","40.80","NZD","1759682814","38729/2025-10-14/1759682814.json"
"934123","780244","2025-10-15","38.40","NZD","1759682814","38729/2025-10-15/1759682814.json"
"934120","780241","2025-10-15","40.80","NZD","1759682814","38729/2025-10-15/1759682814.json"
"934123","780244","2025-10-16","38.40","NZD","1759682814","38729/2025-10-16/1759682814.json"
"934120","780241","2025-10-16","40.80","NZD","1759682814","38729/2025-10-16/1759682814.json"
"934123","780244","2025-10-17","38.40","NZD","1759682814","38729/2025-10-17/1759682814.json"
"934120","780241","2025-10-17","40.80","NZD","1759682814","38729/2025-10-17/1759682814.json"
"934123","780244","2025-10-18","38.40","NZD","1759682814","38729/2025-10-18/1759682814.json"
"934120","780241","2025-10-18","40.80","NZD","1759682814","38729/2025-10-18/1759682814.json"
"934123","780244","2025-10-19","38.40","NZD","1759682814","38729/2025-10-19/1759682814.json"
"934120","780241","2025-10-19","40.80","NZD","1759682814","38729/2025-10-19/1759682814.json"
"934123","780244","2025-10-20","38.40","NZD","1759682814","38729/2025-10-20/1759682814.json"
"934120","780241","2025-10-20","40.80","NZD","1759682814","38729/2025-10-20/1759682814.json"
"934123","780244","2025-10-21","38.40","NZD","1759682814","38729/2025-10-21/1759682814.json"
"934120","780241","2025-10-21","40.80","NZD","1759682814","38729/2025-10-21/1759682814.json"
"934123","780244","2025-10-22","38.40","NZD","1759682814","38729/2025-10-22/1759682814.json"
"934120","780241","2025-10-22","40.80","NZD","1759682814","38729/2025-10-22/1759682814.json"
"934123","780244","2025-10-23","38.40","NZD","1759682814","38729/2025-10-23/1759682814.json"
"934120","780241","2025-10-23","40.80","NZD","1759682814","38729/2025-10-23/1759682814.json"
"934123","780244","2025-10-24","38.40","NZD","1759682814","38729/2025-10-24/1759682814.json"
"934120","780241","2025-10-24","40.80","NZD","1759682814","38729/2025-10-24/1759682814.json"
"934123","780244","2025-10-25","38.40","NZD","1759682814","38729/2025-10-25/1759682814.json"
"934120","780241","2025-10-25","40.80","NZD","1759682814","38729/2025-10-25/1759682814.json"
"934123","780244","2025-10-26","38.40","NZD","1759682814","38729/2025-10-26/1759682814.json"
"934120","780241","2025-10-26","40.80","NZD","1759682814","38729/2025-10-26/1759682814.json"
"934123","780244","2025-10-27","38.40","NZD","1759682814","38729/2025-10-27/1759682814.json"
"934120","780241","2025-10-27","40.80","NZD","1759682814","38729/2025-10-27/1759682814.json"
"934123","780244","2025-10-28","38.40","NZD","1759682814","38729/2025-10-28/1759682814.json"
"934120","780241","2025-10-28","40.80","NZD","1759682814","38729/2025-10-28/1759682814.json"
"934123","780244","2025-10-29","38.40","NZD","1759682814","38729/2025-10-29/1759682814.json"
"934120","780241","2025-10-29","40.80","NZD","1759682814","38729/2025-10-29/1759682814.json"
"934123","780244","2025-10-30","38.40","NZD","1759682814","38729/2025-10-30/1759682814.json"
"934120","780241","2025-10-30","40.80","NZD","1759682814","38729/2025-10-30/1759682814.json"
"934123","780244","2025-10-31","38.40","NZD","1759682814","38729/2025-10-31/1759682814.json"
"934120","780241","2025-10-31","40.80","NZD","1759682814","38729/2025-10-31/1759682814.json"
"934123","780244","2025-11-01","50.40","NZD","1759682814","38729/2025-11-01/1759682814.json"
"934120","780241","2025-11-01","55.20","NZD","1759682814","38729/2025-11-01/1759682814.json"
"934123","780244","2025-11-02","50.40","NZD","1759682814","38729/2025-11-02/1759682814.json"
"934120","780241","2025-11-02","55.20","NZD","1759682814","38729/2025-11-02/1759682814.json"
"934123","780244","2025-11-03","50.40","NZD","1759682814","38729/2025-11-03/1759682814.json"
"934120","780241","2025-11-03","55.20","NZD","1759682814","38729/2025-11-03/1759682814.json"
"934123","780244","2025-11-04","50.40","NZD","1759682814","38729/2025-11-04/1759682814.json"
"934120","780241","2025-11-04","55.20","NZD","1759682814","38729/2025-11-04/1759682814.json"
"934123","780244","2025-10-06","38.40","NZD","1759696790","38729/2025-10-06/1759696790.json"
"934120","780241","2025-10-06","40.80","NZD","1759696790","38729/2025-10-06/1759696790.json"
"934123","780244","2025-10-07","38.40","NZD","1759696790","38729/2025-10-07/1759696790.json"
"934120","780241","2025-10-07","40.80","NZD","1759696790","38729/2025-10-07/1759696790.json"
"934123","780244","2025-10-08","38.40","NZD","1759696790","38729/2025-10-08/1759696790.json"
"934120","780241","2025-10-08","40.80","NZD","1759696790","38729/2025-10-08/1759696790.json"
"934123","780244","2025-10-09","38.40","NZD","1759696790","38729/2025-10-09/1759696790.json"
"934120","780241","2025-10-09","40.80","NZD","1759696790","38729/2025-10-09/1759696790.json"
"934123","780244","2025-10-10","38.40","NZD","1759696790","38729/2025-10-10/1759696790.json"
"934120","780241","2025-10-10","40.80","NZD","1759696790","38729/2025-10-10/1759696790.json"
"934123","780244","2025-10-11","38.40","NZD","1759696790","38729/2025-10-11/1759696790.json"
"934120","780241","2025-10-11","40.80","NZD","1759696790","38729/2025-10-11/1759696790.json"
"934123","780244","2025-10-12","38.40","NZD","1759696790","38729/2025-10-12/1759696790.json"
"934120","780241","2025-10-12","40.80","NZD","1759696790","38729/2025-10-12/1759696790.json"
"934123","780244","2025-10-13","38.40","NZD","1759696790","38729/2025-10-13/1759696790.json"
"934120","780241","2025-10-13","40.80","NZD","1759696790","38729/2025-10-13/1759696790.json"
"934123","780244","2025-10-14","38.40","NZD","1759696790","38729/2025-10-14/1759696790.json"
"934120","780241","2025-10-14","40.80","NZD","1759696790","38729/2025-10-14/1759696790.json"
"934123","780244","2025-10-15","38.40","NZD","1759696790","38729/2025-10-15/1759696790.json"
"934120","780241","2025-10-15","40.80","NZD","1759696790","38729/2025-10-15/1759696790.json"
"934123","780244","2025-10-16","38.40","NZD","1759696790","38729/2025-10-16/1759696790.json"
"934120","780241","2025-10-16","40.80","NZD","1759696790","38729/2025-10-16/1759696790.json"
"934123","780244","2025-10-17","38.40","NZD","1759696790","38729/2025-10-17/1759696790.json"
"934120","780241","2025-10-17","40.80","NZD","1759696790","38729/2025-10-17/1759696790.json"
"934123","780244","2025-10-18","38.40","NZD","1759696790","38729/2025-10-18/1759696790.json"
"934120","780241","2025-10-18","40.80","NZD","1759696790","38729/2025-10-18/1759696790.json"
"934123","780244","2025-10-19","38.40","NZD","1759696790","38729/2025-10-19/1759696790.json"
"934120","780241","2025-10-19","40.80","NZD","1759696790","38729/2025-10-19/1759696790.json"
"934123","780244","2025-10-20","38.40","NZD","1759696790","38729/2025-10-20/1759696790.json"
"934120","780241","2025-10-20","40.80","NZD","1759696790","38729/2025-10-20/1759696790.json"
"934123","780244","2025-10-21","38.40","NZD","1759696790","38729/2025-10-21/1759696790.json"
"934120","780241","2025-10-21","40.80","NZD","1759696790","38729/2025-10-21/1759696790.json"
"934123","780244","2025-10-22","38.40","NZD","1759696790","38729/2025-10-22/1759696790.json"
"934120","780241","2025-10-22","40.80","NZD","1759696790","38729/2025-10-22/1759696790.json"
"934123","780244","2025-10-23","38.40","NZD","1759696790","38729/2025-10-23/1759696790.json"
"934120","780241","2025-10-23","40.80","NZD","1759696790","38729/2025-10-23/1759696790.json"
"934123","780244","2025-10-24","38.40","NZD","1759696790","38729/2025-10-24/1759696790.json"
"934120","780241","2025-10-24","40.80","NZD","1759696790","38729/2025-10-24/1759696790.json"
"934123","780244","2025-10-25","38.40","NZD","1759696790","38729/2025-10-25/1759696790.json"
"934120","780241","2025-10-25","40.80","NZD","1759696790","38729/2025-10-25/1759696790.json"
"934123","780244","2025-10-26","38.40","NZD","1759696790","38729/2025-10-26/1759696790.json"
"934120","780241","2025-10-26","40.80","NZD","1759696790","38729/2025-10-26/1759696790.json"
"934123","780244","2025-10-27","38.40","NZD","1759696790","38729/2025-10-27/1759696790.json"
"934120","780241","2025-10-27","40.80","NZD","1759696790","38729/2025-10-27/1759696790.json"
"934123","780244","2025-10-28","38.40","NZD","1759696790","38729/2025-10-28/1759696790.json"
"934120","780241","2025-10-28","40.80","NZD","1759696790","38729/2025-10-28/1759696790.json"
"934123","780244","2025-10-29","38.40","NZD","1759696790","38729/2025-10-29/1759696790.json"
"934120","780241","2025-10-29","40.80","NZD","1759696790","38729/2025-10-29/1759696790.json"
"934123","780244","2025-10-30","38.40","NZD","1759696790","38729/2025-10-30/1759696790.json"
"934120","780241","2025-10-30","40.80","NZD","1759696790","38729/2025-10-30/1759696790.json"
"934123","780244","2025-10-31","38.40","NZD","1759696790","38729/2025-10-31/1759696790.json"
"934120","780241","2025-10-31","40.80","NZD","1759696790","38729/2025-10-31/1759696790.json"
"934123","780244","2025-11-01","50.40","NZD","1759696790","38729/2025-11-01/1759696790.json"
"934120","780241","2025-11-01","55.20","NZD","1759696790","38729/2025-11-01/1759696790.json"
"934123","780244","2025-11-02","50.40","NZD","1759696790","38729/2025-11-02/1759696790.json"
"934120","780241","2025-11-02","55.20","NZD","1759696790","38729/2025-11-02/1759696790.json"
"934123","780244","2025-11-03","50.40","NZD","1759696790","38729/2025-11-03/1759696790.json"
"934120","780241","2025-11-03","55.20","NZD","1759696790","38729/2025-11-03/1759696790.json"
"934123","780244","2025-11-04","50.40","NZD","1759696790","38729/2025-11-04/1759696790.json"
"934120","780241","2025-11-04","55.20","NZD","1759696790","38729/2025-11-04/1759696790.json"
"934123","780244","2025-10-08","38.40","NZD","1759720611","38729/2025-10-08/1759720611.json"
"934120","780241","2025-10-08","40.80","NZD","1759720611","38729/2025-10-08/1759720611.json"
"934123","780244","2025-10-06","38.40","NZD","1759720611","38729/2025-10-06/1759720611.json"
"934120","780241","2025-10-06","40.80","NZD","1759720611","38729/2025-10-06/1759720611.json"
"934123","780244","2025-10-09","38.40","NZD","1759720611","38729/2025-10-09/1759720611.json"
"934120","780241","2025-10-09","40.80","NZD","1759720611","38729/2025-10-09/1759720611.json"
"934123","780244","2025-10-07","38.40","NZD","1759720611","38729/2025-10-07/1759720611.json"
"934120","780241","2025-10-07","40.80","NZD","1759720611","38729/2025-10-07/1759720611.json"
"934123","780244","2025-10-12","38.40","NZD","1759720611","38729/2025-10-12/1759720611.json"
